package,version,ecosystem,t_p,maintainer,vman_name_len,vman_name_ent,vman_version_len,vman_version_ent,vman_description_len,vman_description_ent,vman_main_len,vman_main_ent,vman_license_len,vman_license_ent,vman_scripts_dict_size,vman_scripts_nested,vman__id_len,vman__id_ent,vman_dist_dict_size,vman_dist_nested,vman_directories_dict_size,vman_directories_nested,vman_maintainers_list_size,pit_ver_len,pit_ver_n_components,pit_ver_has_prerelease,pit_ver_is_zero_major,pit_ver_is_initial,pit_ver_max_component,pit_ver_entropy,pit_n_prior_releases,pit_days_since_first,pit_days_since_prev,pit_releases_30d,pit_releases_365d,pit_median_gap_days,pit_std_gap_days,pit_name_len,pit_name_entropy,pit_name_has_scope,pit_name_n_hyphens,pit_name_n_digits,pit_name_n_dots,pit_n_dependencies,pit_n_dev_dependencies,pit_n_peer_dependencies,pit_n_scripts,pit_has_install_hook,pit_scripts_total_len,pit_scripts_max_len,pit_description_len,pit_description_entropy,pit_n_keywords,pit_has_license,pit_license_len,pit_has_repository,pit_has_homepage,pit_has_bugs_url,pit_n_maintainers,pit_author_email_domain_score,pit_has_engines,pit_has_files_field,pit_n_classifiers,pit_requires_python_len,pit_long_description_len,cur_n_versions_now,cur_n_releases_now,cur_n_maintainers_now,cur_readme_len_now,cur_days_since_modified,cur_project_url_len_now,cur_description_len_now,cur_homepage_len_now,label,vman_author_dict_size,vman_author_nested,vman_devDependencies_dict_size,vman_devDependencies_nested,vman_bin_dict_size,vman_bin_nested,vman_dependencies_dict_size,vman_dependencies_nested,vman_peerDependencies_dict_size,vman_peerDependencies_nested,vman_gitHead_len,vman_gitHead_ent,vman_keywords_list_size,vman_homepage_len,vman_homepage_ent,vman_bugs_dict_size,vman_bugs_nested,vman_tsup_dict_size,vman_tsup_nested,vman_types_len,vman_types_ent,vman_engines_dict_size,vman_engines_nested,vman_repository_dict_size,vman_repository_nested,vman_exports_dict_size,vman_exports_nested,vman_type_len,vman_type_ent,vman_nodemonConfig_dict_size,vman_nodemonConfig_nested,vman_publishConfig_dict_size,vman_publishConfig_nested,vman_c8_dict_size,vman_c8_nested,vman_module_len,vman_module_ent,vman_peerDependenciesMeta_dict_size,vman_peerDependenciesMeta_nested,vman_author_len,vman_author_ent,vman_packageManager_len,vman_packageManager_ent,vman_exports_len,vman_exports_ent,vman_openclaw_dict_size,vman_openclaw_nested,vman__schema_len,vman__schema_ent,vman_contributors_list_size,vman_funding_len,vman_funding_ent,vman_sideEffects_bool,vman_os_list_size,vman_cpu_list_size,vman_sideEffects_list_size,vman_jest_dict_size,vman_jest_nested,vman__from_len,vman__from_ent,vman_husky_dict_size,vman_husky_nested,vman__resolved_len,vman__resolved_ent,vman__integrity_len,vman__integrity_ent,vman_commitlint_dict_size,vman_commitlint_nested,vman_optionalDependencies_dict_size,vman_optionalDependencies_nested,vman_style_len,vman_style_ent,vman_browser_len,vman_browser_ent,vman_funding_dict_size,vman_funding_nested,vman_bundleDependencies_list_size,vman_preferGlobal_bool,vman_security_dict_size,vman_security_nested,vman_unpkg_len,vman_unpkg_ent,vman_browser_dict_size,vman_browser_nested,vman_typings_len,vman_typings_ent,vman_jsdelivr_len,vman_jsdelivr_ent,vman_lint_staged_dict_size,vman_lint_staged_nested,vman_react_native_dict_size,vman_react_native_nested,vman_typesVersions_dict_size,vman_typesVersions_nested,vman____len,vman____ent,vman_overrides_dict_size,vman_overrides_nested,vman_prettier_dict_size,vman_prettier_nested,vman_magda_dict_size,vman_magda_nested,vman_readmeFilename_len,vman_readmeFilename_ent,vman_source_len,vman_source_ent,vman_release_it_dict_size,vman_release_it_nested,vman_eslintConfig_dict_size,vman_eslintConfig_nested,vman_eslintIgnore_list_size,vman_react_native_len,vman_react_native_ent,vman_react_native_builder_bob_dict_size,vman_react_native_builder_bob_nested,vman_private_bool,vman_imports_dict_size,vman_imports_nested,vman_workspaces_list_size,vman_shasum_len,vman_shasum_ent,vman_n8n_dict_size,vman_n8n_nested,vman_tsd_dict_size,vman_tsd_nested,vman_config_dict_size,vman_config_nested,vman_gypfile_bool,vman_pnpm_dict_size,vman_pnpm_nested,vman_typescript_dict_size,vman_typescript_nested,vman_browserslist_dict_size,vman_browserslist_nested,vman_limit_size_list_size,vman_executors_len,vman_executors_ent,vman_migrations_len,vman_migrations_ent,vman_verb_dict_size,vman_verb_nested,vman_preferUnplugged_bool,vman_authors_list_size,vman_funding_list_size,vman_release_dict_size,vman_release_nested,vman_libc_list_size,vman_size_limit_list_size,vman_clean_publish_dict_size,vman_clean_publish_nested,vman_simple_git_hooks_dict_size,vman_simple_git_hooks_nested,vman_licenses_list_size,vman_bugs_len,vman_bugs_ent,vman_depup_dict_size,vman_depup_nested,vman_update_len,vman_update_ent,vman_waWebVersion_len,vman_waWebVersion_ent,vman_lastUpdatedWITA_len,vman_lastUpdatedWITA_ent,vman_waWebVersionSource_len,vman_waWebVersionSource_ent,vman_repository_len,vman_repository_ent,vman_registry_bool,vman_prettier_len,vman_prettier_ent,vman_gitCommitId_len,vman_gitCommitId_ent,vman_resolutions_dict_size,vman_resolutions_nested,vman_memoraxCode_dict_size,vman_memoraxCode_nested,vman_xo_dict_size,vman_xo_nested,vman_standard_dict_size,vman_standard_nested,vman_mocha_dict_size,vman_mocha_nested,vman_nyc_dict_size,vman_nyc_nested,vman_man_list_size,vman_nano_staged_dict_size,vman_nano_staged_nested,vman_claudeall_dict_size,vman_claudeall_nested,vman_build_dict_size,vman_build_nested,vman_author_email_len,vman_author_email_ent,vman_classifiers_list_size,vman_description_content_type_len,vman_description_content_type_ent,vman_download_url_len,vman_download_url_ent,vman_home_page_len,vman_home_page_ent,vman_keywords_len,vman_keywords_ent,vman_maintainer_len,vman_maintainer_ent,vman_maintainer_email_len,vman_maintainer_email_ent,vman_package_url_len,vman_package_url_ent,vman_project_url_len,vman_project_url_ent,vman_release_url_len,vman_release_url_ent,vman_requires_python_len,vman_requires_python_ent,vman_summary_len,vman_summary_ent,vman_dynamic_list_size,vman_platform_len,vman_platform_ent,vman_project_urls_dict_size,vman_project_urls_nested,vman_requires_dist_list_size,vman_license_files_list_size,vman_provides_extra_list_size,vman_license_expression_len,vman_license_expression_ent,vman_readme_len,vman_readme_ent,vman_licenseText_len,vman_licenseText_ent,vman_auto_changelog_dict_size,vman_auto_changelog_nested,vman_files_list_size,vman_declaration_bool,vman_amdName_len,vman_amdName_ent,vman_netlifySiteId_len,vman_netlifySiteId_ent,vman_browserslist_list_size,vman_atlassian_dict_size,vman_atlassian_nested,vman_techstack_dict_size,vman_techstack_nested,vman_atlaskit_src_len,vman_atlaskit_src_ent,vman_module_es2019_len,vman_module_es2019_ent,vman_platform_feature_flags_dict_size,vman_platform_feature_flags_nested,vman_compassUnitTestMetricSourceId_len,vman_compassUnitTestMetricSourceId_ent,vman_calypso_src_len,vman_calypso_src_ent,vman_versionist_dict_size,vman_versionist_nested,vman_ava_dict_size,vman_ava_nested,vman_nx_dict_size,vman_nx_nested,vman_umd_main_len,vman_umd_main_ent,vman_babel_dict_size,vman_babel_nested,vman_clean_package_dict_size,vman_clean_package_nested,vman_scripty_dict_size,vman_scripty_nested,vman_jsnext_main_len,vman_jsnext_main_ent,vman_stratus_dict_size,vman_stratus_nested,vman_volta_dict_size,vman_volta_nested,vman_browserslist_len,vman_browserslist_ent,vman_test_main_len,vman_test_main_ent,vman_madge_dict_size,vman_madge_nested,vman_src_len,vman_src_ent,vman_preconstruct_dict_size,vman_preconstruct_nested,vman_link_len,vman_link_ent,vman_libraryTemplate_dict_size,vman_libraryTemplate_nested,vman_umd_len,vman_umd_ent,vman_pre_commit_list_size,vman_typeValidation_dict_size,vman_typeValidation_nested,vman_inlinedDependencies_dict_size,vman_inlinedDependencies_nested,vman_customElements_len,vman_customElements_ent,vman_registry_len,vman_registry_ent,vman_tshy_dict_size,vman_tshy_nested,vman_node_len,vman_node_ent,vman_clean_package_len,vman_clean_package_ent,vman_devEngines_dict_size,vman_devEngines_nested,vman_publish_dict_size,vman_publish_nested,vman_distSizeChecker_dict_size,vman_distSizeChecker_nested,vman_buildOptions_dict_size,vman_buildOptions_nested,vman_optionalDeps_dict_size,vman_optionalDeps_nested,vman_es2015_len,vman_es2015_ent,vman_automator_dict_size,vman_automator_nested,vman_lavamoat_dict_size,vman_lavamoat_nested,vman_msw_dict_size,vman_msw_nested,vman_rollup_dict_size,vman_rollup_nested,vman_scripts_info_dict_size,vman_scripts_info_nested,vman__progress_dict_size,vman__progress_nested,vman_schematics_len,vman_schematics_ent,vman_stableVersion_len,vman_stableVersion_ent,vman_minify_dict_size,vman_minify_nested,vman_scope_len,vman_scope_ent,vman_source_bool,vman_url_len,vman_url_ent,vman_sideEffects_len,vman_sideEffects_ent,vman_main_dev_len,vman_main_dev_ent,vman_wireit_dict_size,vman_wireit_nested,vman_main_h5_len,vman_main_h5_ent,vman_npmPublishAccess_len,vman_npmPublishAccess_ent,vman_typeScriptVersion_len,vman_typeScriptVersion_ent,vman_typesPublisherContentHash_len,vman_typesPublisherContentHash_ent,vman__shasum_len,vman__shasum_ent,vman_tags_list_size,vman_wix_dict_size,vman_wix_nested,vman_falconPackageHash_len,vman_falconPackageHash_ent,vman_wallaby_dict_size,vman_wallaby_nested,vman_wpScript_bool,vman_wpWorkers_dict_size,vman_wpWorkers_nested,vman_wpScriptModuleExports_dict_size,vman_wpScriptModuleExports_nested,vman_id_len,vman_id_ent,vman__engineSupported_bool,vman__defaultsLoaded_bool,vman_corifeus_dict_size,vman_corifeus_nested,vman__npmJsonOpts_dict_size,vman__npmJsonOpts_nested,vman_ci_dict_size,vman_ci_nested,vman_engine_dict_size,vman_engine_nested,vman___version_len,vman___version_ent,vman_depcheck_dict_size,vman_depcheck_nested,vman_license_dict_size,vman_license_nested,vman_component_dict_size,vman_component_nested,vman_template_dict_size,vman_template_nested,vman_snyk_bool,vman__nodeSupported_bool,vman_importSort_dict_size,vman_importSort_nested,vman_docs_url_len,vman_docs_url_ent
@yeaft/webchat-agent,1.0.283,npm,2026-07-30T07:59:55.008000+00:00,hyi_tom,20,3.608694969562842,7,2.5216406363433186,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.155045546825804,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,283,2.5216406363433186,1512,164.1999294328704,0.027755694444444444,184,1512,0.017583750000706427,0.3685138485184321,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.425716309088254,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.252,npm,2026-07-27T05:14:08.814000+00:00,hyi_tom,20,3.608694969562842,7,2.2359263506290326,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.0836169753972325,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,252,2.2359263506290326,1482,161.08481144675926,0.02441045138888889,167,1482,0.01712312499958056,0.3713945985025449,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.5495817701478347,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.238,npm,2026-07-24T10:03:16.960000+00:00,hyi_tom,20,3.608694969562842,7,2.5216406363433186,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.155045546825804,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,238,2.5216406363433186,1469,158.28560017361113,0.018818414351851852,176,1469,0.01698274884234976,0.3720780894645545,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.8061983328100943,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.243,npm,2026-07-24T14:06:13.104000+00:00,hyi_tom,20,3.608694969562842,7,2.5216406363433186,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.155045546825804,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,243,2.5216406363433186,1473,158.4543055439815,0.0174096875,180,1473,0.016995422455171744,0.3715934681271439,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.6337834090041006,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.282,npm,2026-07-30T07:19:56.916000+00:00,hyi_tom,20,3.608694969562842,7,2.2359263506290326,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.0836169753972325,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,282,2.2359263506290326,1511,164.17217373842593,0.014731944444444443,183,1511,0.01758726851945674,0.36862792414384443,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.797085133395088,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.216,npm,2026-07-23T15:19:27.091000+00:00,hyi_tom,20,3.608694969562842,7,2.2359263506290326,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.083616975397233,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,216,2.2359263506290326,1449,157.505161875,0.01529300925925926,158,1449,0.017040648148567587,0.3744202149613584,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.8898227820087548,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.184,npm,2026-07-17T14:19:32.746000+00:00,hyi_tom,20,3.608694969562842,7,2.2359263506290326,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,2.0,0.0,28.0,4.083616975397233,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,184,2.2359263506290326,1418,151.46356065972222,0.003688460648148148,268,1418,0.01660178240802553,0.3753237690807398,20,3.608694969562842,1,1,0,0,6,1,0,2,0,29,16,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,,,40.0,3.7373261452560076,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.352,npm,2026-08-05T04:23:15.637000+00:00,hyi_tom,20,3.608694969562842,7,2.5216406363433186,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.155045546825804,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,352,2.5216406363433186,1574,170.04947375,0.035846111111111106,223,1574,0.018248680554054403,0.362515444675563,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.5495817701478343,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.329,npm,2026-08-03T11:29:01.074000+00:00,hyi_tom,20,3.608694969562842,7,2.5216406363433186,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.155045546825804,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,329,2.5216406363433186,1552,168.3451385300926,0.02066513888888889,201,1552,0.017955034722884497,0.3648811836627713,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.503055907333275,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.361,npm,2026-08-05T11:04:36.489000+00:00,hyi_tom,20,3.608694969562842,7,2.2359263506290326,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.083616975397233,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,361,2.2359263506290326,1583,170.3281873148148,0.009532974537037038,232,1583,0.018515451389054458,0.36152652465846963,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.615957320949174,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@yeaft/webchat-agent,1.0.281,npm,2026-07-30T06:58:44.076000+00:00,hyi_tom,20,3.608694969562842,7,2.2359263506290326,115.0,4.269008611321345,8.0,3.0,3.0,1.584962500721156,3.0,0.0,28.0,4.083616975397233,6.0,1.0,0.0,0.0,1.0,7,3,0,0,0,281,2.2359263506290326,1510,164.1574417939815,0.02748872685185185,182,1510,0.017583750000706427,0.3687441148101288,20,3.608694969562842,1,1,0,0,14,1,0,3,0,90,61,115,4.269008611321345,6,1,3,1,1,1,1,0,1,0,0,0,0,1637,1643,1,28,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,,,40.0,3.6709505944546676,6.0,40.0,4.206198332810095,1.0,0.0,,,,,1.0,0.0,3.0,0.0,,,6.0,2.584962500721156,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
